model_id,model_kind,metric,Domain (i),calib_subset,target_id,Specialist id,F_i,Specialist score,Merged/model score,n_layers,n_prompts,layer_mean_distance,layer_median_distance,layer_std_distance,layer_min_distance,layer_max_distance,min_layer,max_layer
aim_on_della__calib_instruction,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.30868761552680224,0.8170055452865065,0.5083179297597042,36,128,0.058658929400230084,0.06091664578707423,0.009376568458929256,0.03499594682944007,0.09222867456264794,0,35
aim_on_della__calib_instruction,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.08080808080808077,0.5858585858585859,0.5050505050505051,36,128,0.050189513078092,0.05151578725781292,0.007146993668823283,0.03142649162327871,0.07315782352816314,0,35
aim_on_della__calib_instruction,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03295425827647214,0.8208112206216831,0.787856962345211,36,128,0.06427119514895215,0.06411061904509552,0.004748382093113461,0.04870231912354939,0.08114339457824826,0,35
aim_on_della__calib_instruction,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2093636886218662,0.24281690402017506,0.45218059264204125,36,128,0.10271220860158792,0.09163421878474765,0.03916234193819342,0.06351838502450846,0.24842856900068,0,1
aim_on_della__calib_reasoning,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3068391866913124,0.8170055452865065,0.5101663585951941,36,128,0.00581373900705431,0.005473137833178043,0.005052631864711798,0.0018155098659917712,0.034471120685338974,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.06060606060606055,0.5858585858585859,0.5252525252525253,36,128,0.0031031711615570304,0.0026993333594873548,0.003453291792452875,0.00105227530002594,0.023135364055633545,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.04734647460197117,0.8208112206216831,0.7734647460197119,36,128,0.010842929374323122,0.010641833301633596,0.004534354759920643,0.004514283034950495,0.031891416758298874,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2213335373090046,0.24281690402017506,0.46415044132917965,36,128,0.056393334564442434,0.04491692595183849,0.0482626010164207,0.013105916790664196,0.22483022511005402,0,1
aim_on_della__calib_reasoning,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3068391866913124,0.8170055452865065,0.5101663585951941,36,128,0.05868833658193277,0.060826726257801056,0.009431670215024479,0.03498431283514947,0.09271200298098847,0,35
aim_on_della__calib_reasoning,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.06060606060606055,0.5858585858585859,0.5252525252525253,36,128,0.05018723186044048,0.05157453045831062,0.0071116929609108745,0.03136121577699669,0.07320415548747405,0,35
aim_on_della__calib_reasoning,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.04734647460197117,0.8208112206216831,0.7734647460197119,36,128,0.06420804811447549,0.06449128399253823,0.004589579672370584,0.04916179121937603,0.0811408229637891,0,35
aim_on_della__calib_reasoning,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2213335373090046,0.24281690402017506,0.46415044132917965,36,128,0.10230987813863773,0.09038264135597274,0.03933605202109763,0.06266825745115057,0.24908786080777645,0,1
aim_on_della__calib_uncensored_refusal_like,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3068391866913124,0.8170055452865065,0.5101663585951941,36,128,0.0057314730010047145,0.005519374273717403,0.004912822982909541,0.0018441200954839587,0.03359810262918472,0,35
aim_on_della__calib_uncensored_refusal_like,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.08080808080808077,0.5858585858585859,0.5050505050505051,36,128,0.0030462289578281343,0.0026666420744732022,0.00335843393111069,0.0010643780697137117,0.02254154346883297,0,35
aim_on_della__calib_uncensored_refusal_like,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.014013141268637952,0.8208112206216831,0.8067980793530451,36,128,0.010785082471556962,0.010551742278039455,0.004605337859670992,0.004444304388016462,0.032415930181741714,0,35
aim_on_della__calib_uncensored_refusal_like,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.20952501483459426,0.24281690402017506,0.4523419188547693,36,128,0.05624791020010081,0.04461236856877804,0.048182633368073685,0.013238114304840565,0.2246277779340744,0,1
aim_on_della__calib_uncensored_refusal_like,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3068391866913124,0.8170055452865065,0.5101663585951941,36,128,0.05877987419565519,0.06121997821901459,0.00918315295122429,0.034661883022636175,0.0906608299119398,0,35
aim_on_della__calib_uncensored_refusal_like,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.08080808080808077,0.5858585858585859,0.5050505050505051,36,128,0.05037651075690519,0.052060514863114804,0.007053739773118962,0.031489328772295266,0.07309003360569477,0,35
aim_on_della__calib_uncensored_refusal_like,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.014013141268637952,0.8208112206216831,0.8067980793530451,36,128,0.06434118348584485,0.06440516568545718,0.004568310846018264,0.04869094438618049,0.08094063174212351,0,35
aim_on_della__calib_uncensored_refusal_like,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.20952501483459426,0.24281690402017506,0.4523419188547693,36,128,0.10224676970877529,0.09050286404090002,0.03930216659240609,0.06146497160079889,0.248781455331482,0,1
aim_on_task_arithmetic,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.31608133086876156,0.8170055452865065,0.5009242144177449,36,128,0.005603007797617465,0.004857754800468683,0.005045870361898846,0.0016439259052276611,0.034113600850105286,0,35
aim_on_task_arithmetic,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.045454545454545414,0.5858585858585859,0.5404040404040404,36,128,0.0028967590478714556,0.0024319790536537766,0.003460201142323486,0.000971356057561934,0.02300252392888069,0,35
aim_on_task_arithmetic,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.07047005307050802,0.8208112206216831,0.7503411675511751,36,128,0.010303684846601553,0.010288733523339033,0.004473891097630397,0.004436215851455927,0.031308334320783615,0,35
aim_on_task_arithmetic,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22357439549028332,0.24281690402017506,0.4663912995104584,36,128,0.058234869942276016,0.046968746930360794,0.04877781923747972,0.013188826851546764,0.22816602885723114,0,1
aim_on_task_arithmetic,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.31608133086876156,0.8170055452865065,0.5009242144177449,36,128,0.05802560876165646,0.06014088637311943,0.009875726175852756,0.03317388182040304,0.09161156002664939,0,35
aim_on_task_arithmetic,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.045454545454545414,0.5858585858585859,0.5404040404040404,36,128,0.04893192235087756,0.05054751406714786,0.006953160481468352,0.030543298940756358,0.07116170215886086,0,35
aim_on_task_arithmetic,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.07047005307050802,0.8208112206216831,0.7503411675511751,36,128,0.06337655061886632,0.06354079155426007,0.005028522771131437,0.04739947545749601,0.08244243351509795,0,35
aim_on_task_arithmetic,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22357439549028332,0.24281690402017506,0.4663912995104584,36,128,0.10334670984108622,0.09141904700663872,0.039892608946139954,0.058864148159045726,0.25062958407215774,0,1
aim_on_task_arithmetic__calib_general,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3419593345656192,0.8170055452865065,0.47504621072088726,36,128,0.00558967440479642,0.004857335472479463,0.005015934106631466,0.0016472399001941085,0.03392402455210686,0,35
aim_on_task_arithmetic__calib_general,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.06565656565656564,0.5858585858585859,0.5202020202020202,36,128,0.0028850840171799064,0.002432893612422049,0.0034631535103543786,0.0009724199771881104,0.023024577647447586,0,35
aim_on_task_arithmetic__calib_general,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.06705837755875665,0.8208112206216831,0.7537528430629264,36,128,0.01028707451445775,0.010267062578350306,0.004457572371959063,0.00443578977137804,0.03121991455554962,0,35
aim_on_task_arithmetic__calib_general,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.21499165554072094,0.24281690402017506,0.457808559560896,36,128,0.05807107094571822,0.046821972355246544,0.048734860585382914,0.013161814771592617,0.2279391586780548,0,1
aim_on_task_arithmetic__calib_general,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3419593345656192,0.8170055452865065,0.47504621072088726,36,128,0.05792861833348676,0.06009711357182823,0.009612934884524315,0.03371592186158523,0.08968773944070563,0,35
aim_on_task_arithmetic__calib_general,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.06565656565656564,0.5858585858585859,0.5202020202020202,36,128,0.04874736617501993,0.05039889506588224,0.006927867336366882,0.030031730013433844,0.07102683687116951,0,35
aim_on_task_arithmetic__calib_general,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.06705837755875665,0.8208112206216831,0.7537528430629264,36,128,0.06349814859923855,0.06392763668554835,0.00498786310240625,0.04765918859629892,0.08152269903803244,0,35
aim_on_task_arithmetic__calib_general,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.21499165554072094,0.24281690402017506,0.457808559560896,36,128,0.10342811414658273,0.09162259768345393,0.039655818282167486,0.05976693716365844,0.2502954413066618,0,1
aim_on_task_arithmetic__calib_instruction,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3401109057301294,0.8170055452865065,0.47689463955637706,36,128,0.00563787065523987,0.0048393530305475,0.005137570337665709,0.0016337663400918245,0.03468112275004387,0,35
aim_on_task_arithmetic__calib_instruction,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.08080808080808077,0.5858585858585859,0.5050505050505051,36,128,0.0028947855769527247,0.0024324950063601136,0.003478936669957463,0.0009700834634713829,0.023114532232284546,0,35
aim_on_task_arithmetic__calib_instruction,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.0181956027293404,0.8208112206216831,0.8026156178923427,36,128,0.010332168687859343,0.010317542590200901,0.0044602817104629575,0.0044647157192230225,0.031253889203071594,0,35
aim_on_task_arithmetic__calib_instruction,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2225513647826732,0.24281690402017506,0.46536826880284826,36,128,0.05834642329460217,0.04707189463078976,0.04879034734658505,0.013157433830201626,0.22804735600948334,0,1
aim_on_task_arithmetic__calib_instruction,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3401109057301294,0.8170055452865065,0.47689463955637706,36,128,0.05810601313634026,0.06039158225758001,0.009563698155927466,0.033582096904865466,0.09020650910679251,0,35
aim_on_task_arithmetic__calib_instruction,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.08080808080808077,0.5858585858585859,0.5050505050505051,36,128,0.04880883497713108,0.0509641155222198,0.006998563957561868,0.030435067557846196,0.07049343106336892,0,35
aim_on_task_arithmetic__calib_instruction,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.0181956027293404,0.8208112206216831,0.8026156178923427,36,128,0.06367181786966587,0.06397154915612191,0.0047911676618676855,0.048626523406710476,0.08092612866312265,0,35
aim_on_task_arithmetic__calib_instruction,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2225513647826732,0.24281690402017506,0.46536826880284826,36,128,0.1035606301932906,0.09123218344757333,0.03983591970248333,0.05963564806734212,0.2502688959648367,0,1
aim_on_task_arithmetic__calib_reasoning,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3290203327171904,0.8170055452865065,0.4879852125693161,36,128,0.005650618892913271,0.004871198907494545,0.0050572890781308425,0.001639863825403154,0.03413451090455055,0,35
aim_on_task_arithmetic__calib_reasoning,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.09090909090909088,0.5858585858585859,0.494949494949495,36,128,0.0029105696238629106,0.002446011872962117,0.003450740456802418,0.0009722948307171464,0.022943302989006042,0,35
aim_on_task_arithmetic__calib_reasoning,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.052287086176396214,0.8208112206216831,0.7685241344452869,36,128,0.010339885018765926,0.010305540636181831,0.004470900420836868,0.00444303173571825,0.03134272247552872,0,35
aim_on_task_arithmetic__calib_reasoning,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22314205978341492,0.24281690402017506,0.46595896380359,36,128,0.05823504474634925,0.046987881883978844,0.04879543762085715,0.013155484572052956,0.22816768288612366,0,1
aim_on_task_arithmetic__calib_reasoning,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3290203327171904,0.8170055452865065,0.4879852125693161,36,128,0.057940185292762986,0.05993568428675644,0.00988065876047782,0.03303759494156111,0.09059924469329417,0,35
aim_on_task_arithmetic__calib_reasoning,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.09090909090909088,0.5858585858585859,0.494949494949495,36,128,0.04888452073201835,0.05042997180134989,0.006886723945598868,0.0308258839068003,0.0720588676049374,0,35
aim_on_task_arithmetic__calib_reasoning,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.052287086176396214,0.8208112206216831,0.7685241344452869,36,128,0.06354452818939332,0.06364389827649575,0.004863373446493136,0.047262580977985635,0.08204931387444958,0,35
aim_on_task_arithmetic__calib_reasoning,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22314205978341492,0.24281690402017506,0.46595896380359,36,128,0.10361614762870078,0.09081285071442835,0.03960900876463104,0.05962155282031745,0.2501374508428853,0,1
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.33641404805914976,0.8170055452865065,0.4805914972273567,36,128,0.005548670318805509,0.004803419578820467,0.004896319085086819,0.0016448795795440674,0.03313581272959709,0,35
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.0505050505050505,0.5858585858585859,0.5353535353535354,36,128,0.0028545429441793305,0.0024059731513261795,0.003388708429564845,0.0009699732181616127,0.022547347471117973,0,35
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.06402577710386659,0.8208112206216831,0.7567854435178165,36,128,0.010255709988996387,0.010269328020513058,0.004533365854736099,0.004357463214546442,0.03170540928840637,0,35
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22774402907580474,0.24281690402017506,0.4705609330959798,36,128,0.058143071830272675,0.04683005437254906,0.04874263968606996,0.013306165114045143,0.2281263917684555,0,1
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.33641404805914976,0.8170055452865065,0.4805914972273567,36,128,0.05811842195786691,0.060309335589408875,0.009665338019950964,0.03361200222570915,0.08975438709603623,0,35
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.0505050505050505,0.5858585858585859,0.5353535353535354,36,128,0.048735872814682404,0.05057262179616373,0.006887848007175644,0.0305170763967908,0.07000852026976645,0,35
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.06402577710386659,0.8208112206216831,0.7567854435178165,36,128,0.06361714053410752,0.06404874732834287,0.005141209229099454,0.04698061052476987,0.08260299148969352,0,35
aim_on_task_arithmetic__calib_uncensored_refusal_like,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22774402907580474,0.24281690402017506,0.4705609330959798,36,128,0.10365623972514489,0.0916105453070486,0.0396476167564277,0.06080679618753493,0.25122983686742373,0,1
aim_on_ties,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.33086876155268025,0.8170055452865065,0.48613678373382624,36,128,0.006796549911895353,0.005356468493118882,0.007908339636559158,0.0017570526106283069,0.052191585302352905,0,35
aim_on_ties,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.05555555555555558,0.5858585858585859,0.5303030303030303,36,128,0.0036451070595325697,0.002883882843889296,0.005689876538035438,0.0010604501003399491,0.03688323497772217,0,35
aim_on_ties,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.042052059641142225,0.8208112206216831,0.7787591609805409,36,128,0.011487613807225393,0.011891195550560951,0.0036386183385347403,0.004920744802802801,0.022509275004267693,0,35
aim_on_ties,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.23756109998516536,0.24281690402017506,0.4803780040053404,36,128,0.06006117110761503,0.04864729940891266,0.04878667472008867,0.012607294134795666,0.22515912353992462,0,1
aim_on_ties,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.33086876155268025,0.8170055452865065,0.48613678373382624,36,128,0.059794409547369774,0.06174751045182347,0.012377305041569924,0.03523783295531757,0.11201127228559926,0,35
aim_on_ties,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.05555555555555558,0.5858585858585859,0.5303030303030303,36,128,0.05004640440084687,0.05197192927880678,0.008505971275709418,0.030319863129989244,0.08420560183003545,0,35
aim_on_ties,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.042052059641142225,0.8208112206216831,0.7787591609805409,36,128,0.0650026943169198,0.06517292928765528,0.004110816620227536,0.05089003560715355,0.07368975330609828,0,35
aim_on_ties,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.23756109998516536,0.24281690402017506,0.4803780040053404,36,128,0.10443494873470627,0.09502110138419084,0.03953564229663998,0.05799261649372056,0.2469849958724808,0,1
aim_on_ties__calib_general,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.33086876155268025,0.8170055452865065,0.48613678373382624,36,128,0.006758710624934692,0.00536293676123023,0.00783320785435673,0.001764279673807323,0.051724571734666824,0,35
aim_on_ties__calib_general,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.09090909090909088,0.5858585858585859,0.494949494949495,36,128,0.003637088074659308,0.002881545922718942,0.005700288632653757,0.001065179705619812,0.03694700822234154,0,35
aim_on_ties__calib_general,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.021594642405863063,0.8208112206216831,0.79921657821582,36,128,0.011467366750972966,0.01186844240874052,0.0036287136627509925,0.004926830530166626,0.02239096537232399,0,35
aim_on_ties__calib_general,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.23072420634920635,0.24281690402017506,0.4735411103693814,36,128,0.059854736318811774,0.048448456451296806,0.048729999269160794,0.01259798463433981,0.2249414026737213,0,1
aim_on_ties__calib_general,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.33086876155268025,0.8170055452865065,0.48613678373382624,36,128,0.05980677477418794,0.061495393340010196,0.012177088148107083,0.03514349971374031,0.11126088298624381,0,35
aim_on_ties__calib_general,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.09090909090909088,0.5858585858585859,0.494949494949495,36,128,0.04998198396505257,0.0514747969864402,0.00850191602922238,0.029939601867226884,0.0838762461207807,0,35
aim_on_ties__calib_general,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.021594642405863063,0.8208112206216831,0.79921657821582,36,128,0.06499078560833975,0.06484553338668775,0.0041992474943327975,0.05084525322308764,0.07455562870018184,0,35
aim_on_ties__calib_general,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.23072420634920635,0.24281690402017506,0.4735411103693814,36,128,0.10421410721513287,0.09400103791267611,0.03983040970194781,0.05780484774732031,0.24780353013193235,0,1
aim_on_ties__calib_instruction,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.33641404805914976,0.8170055452865065,0.4805914972273567,36,128,0.006819815824403324,0.005301401251927018,0.00796554752116324,0.0017454683547839522,0.052534300833940506,0,35
aim_on_ties__calib_instruction,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.10606060606060608,0.5858585858585859,0.4797979797979798,36,128,0.003642019107549762,0.0028702771523967385,0.005692118534219941,0.0010585278505459428,0.0368938110768795,0,35
aim_on_ties__calib_instruction,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03901945918625227,0.8208112206216831,0.7817917614354308,36,128,0.011511098399447897,0.011914719827473164,0.003636680561590201,0.004961186554282904,0.02252129092812538,0,35
aim_on_ties__calib_instruction,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22737817089452603,0.24281690402017506,0.4701950749147011,36,128,0.06015984695922169,0.04870342090725899,0.04882110992845821,0.012629675678908825,0.22511015832424164,0,1
aim_on_ties__calib_instruction,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.33641404805914976,0.8170055452865065,0.4805914972273567,36,128,0.059769487981813856,0.06179418462852482,0.012121853865952246,0.03575214200827759,0.11125251301564276,0,35
aim_on_ties__calib_instruction,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.10606060606060608,0.5858585858585859,0.4797979797979798,36,128,0.05041561693400985,0.052021822761162184,0.00864973740202718,0.030297586985398084,0.08583164564333856,0,35
aim_on_ties__calib_instruction,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03901945918625227,0.8208112206216831,0.7817917614354308,36,128,0.06509503552580201,0.06509298404853325,0.004067863283736908,0.05146852764301002,0.07441534020472318,0,35
aim_on_ties__calib_instruction,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22737817089452603,0.24281690402017506,0.4701950749147011,36,128,0.10469851497004533,0.09545556476223283,0.03970607948248365,0.05727250935160555,0.24674855777993798,0,1
aim_on_ties__calib_reasoning,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.32162661737523107,0.8170055452865065,0.4953789279112754,36,128,0.006819684016388944,0.005319430027157068,0.007904031115341626,0.0017527997260913253,0.052131474018096924,0,35
aim_on_ties__calib_reasoning,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.03535353535353536,0.5858585858585859,0.5505050505050505,36,128,0.0036698366748169065,0.0028897594893351197,0.00567996736745512,0.0010608226293697953,0.0368269644677639,0,35
aim_on_ties__calib_reasoning,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.07500631791761436,0.8208112206216831,0.7458049027040687,36,128,0.011517912421065072,0.01191373961046338,0.003641953920474945,0.004939430858939886,0.022507784888148308,0,35
aim_on_ties__calib_reasoning,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.225165683874796,0.24281690402017506,0.46798258789497105,36,128,0.06001429329626262,0.048613231629133224,0.048800980026578435,0.012594061903655529,0.22516079246997833,0,1
aim_on_ties__calib_reasoning,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.32162661737523107,0.8170055452865065,0.4953789279112754,36,128,0.06010213744795894,0.06219711988524068,0.01226527316238447,0.03550416934012901,0.1110730926739052,0,35
aim_on_ties__calib_reasoning,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.03535353535353536,0.5858585858585859,0.5505050505050505,36,128,0.05030956545831739,0.05218965373933315,0.008584751377619491,0.029985745408339426,0.08458647975930944,0,35
aim_on_ties__calib_reasoning,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.07500631791761436,0.8208112206216831,0.7458049027040687,36,128,0.06503657597770346,0.06520987517433241,0.004173359876019326,0.05093840238987468,0.07499245891813189,0,35
aim_on_ties__calib_reasoning,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.225165683874796,0.24281690402017506,0.46798258789497105,36,128,0.10470789171328458,0.09533891317551024,0.039468717123776496,0.057307743380079046,0.24673157077631913,0,1
aim_on_ties__calib_uncensored_refusal_like,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3290203327171904,0.8170055452865065,0.4879852125693161,36,128,0.0067140781094268374,0.005300468299537897,0.0077654585411225125,0.0017566323513165116,0.051281191408634186,0,35
aim_on_ties__calib_uncensored_refusal_like,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.06565656565656564,0.5858585858585859,0.5202020202020202,36,128,0.0035935440488780537,0.0028449229430407286,0.005592015341693721,0.0010570765007287264,0.0362643301486969,0,35
aim_on_ties__calib_uncensored_refusal_like,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03864038412939097,0.8208112206216831,0.7821708364922921,36,128,0.01144149548943258,0.011820049490779638,0.003672727437780664,0.004868346732109785,0.022812632843852043,0,35
aim_on_ties__calib_uncensored_refusal_like,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22407320872274142,0.24281690402017506,0.4668901127429165,36,128,0.05994741186603076,0.048501258715987206,0.048710228110009544,0.012672699056565762,0.2250073403120041,0,1
aim_on_ties__calib_uncensored_refusal_like,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3290203327171904,0.8170055452865065,0.4879852125693161,36,128,0.05980403701283245,0.061638766987016425,0.012227738605297644,0.03543421970971394,0.11128664115676656,0,35
aim_on_ties__calib_uncensored_refusal_like,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.06565656565656564,0.5858585858585859,0.5202020202020202,36,128,0.04975211441786895,0.05167586590687279,0.008415003629413931,0.030031237853108905,0.08360326668480411,0,35
aim_on_ties__calib_uncensored_refusal_like,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03864038412939097,0.8208112206216831,0.7821708364922921,36,128,0.06489115814555488,0.06473680620547384,0.004160304157475168,0.05074502096977085,0.07548624719493091,0,35
aim_on_ties__calib_uncensored_refusal_like,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22407320872274142,0.24281690402017506,0.4668901127429165,36,128,0.10455609416951323,0.09519691611058079,0.03952466622718548,0.05916476703714579,0.24717336893081665,0,1
base,reference,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3807763401109057,0.8170055452865065,0.43622920517560076,36,128,0.01924102850413571,0.016273347660899162,0.019635658677882924,0.004355710931122303,0.13124778866767883,0,35
base,reference,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.23232323232323232,0.5858585858585859,0.35353535353535354,36,128,0.010692637290857319,0.008440868929028511,0.01613307578058332,0.0029587687458842993,0.10503029823303223,0,35
base,reference,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.3602476623704827,0.8208112206216831,0.4605635582512004,36,128,0.017917113572669525,0.0187818119302392,0.005201215321870328,0.007339260075241327,0.027083346620202065,0,3
base,reference,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.42536344755970923,0.24281690402017506,0.6681803515798843,36,128,0.09700160675371687,0.0931151770055294,0.05197851093783989,0.02432878129184246,0.275905579328537,0,35
