parent_id,aim_model_id,aim_calibration,focus_domain,bundle_id,specialist_id,calibration_relation,activation_probe_subset,specialist_bundle_score,parent_bundle_score,aim_bundle_score,delta_bundle_score,parent_F_i,aim_F_i,delta_F_i,parent_aggregate,aim_aggregate,delta_aggregate,parent_if_score,aim_if_score,delta_if_score,parent_reasoning_math_score,aim_reasoning_math_score,delta_reasoning_math_score,parent_reasoning_long_score,aim_reasoning_long_score,delta_reasoning_long_score,parent_safety_score,aim_safety_score,delta_safety_score,parent_to_specialist_mmd,aim_to_specialist_mmd,delta_to_specialist_mmd,parent_to_specialist_js,aim_to_specialist_js,delta_to_specialist_js,parent_to_base_mmd,aim_to_base_mmd,delta_to_base_mmd,parent_to_base_js,aim_to_base_js,delta_to_base_js
breadcrumbs_best,aim_on_breadcrumbs,mix,reasoning_math,B_reasoning_math,reasoning_only,mixed,reasoning,0.820811220622,0.840131412686,0.823085670963,-0.0170457417235,-0.0193201920647,-0.00227445034117,0.0170457417235,0.671004193445,0.673668256858,0.00266406341297,0.778188539741,0.780036968577,0.00184842883549,0.840131412686,0.823085670963,-0.0170457417235,0.525252525253,0.530303030303,0.0050505050505,0.540444296099,0.561247357588,0.0208030614894,0.00970326043898,,,0.0621853601689,,,0.00791240578595,,,0.0600639987064,,
breadcrumbs_best,aim_on_breadcrumbs,mix,uncensored,B_uncensored,uncensored_only,mixed,uncensored_refusal_like,0.24281690402,0.468740542946,0.483885365673,0.0151448227266,-0.225923638926,-0.241068461653,-0.0151448227266,0.671004193445,0.673668256858,0.00266406341297,0.778188539741,0.780036968577,0.00184842883549,0.840131412686,0.823085670963,-0.0170457417235,0.525252525253,0.530303030303,0.0050505050505,0.540444296099,0.561247357588,0.0208030614894,0.0603197995677,,,0.104916025109,,,0.0466724791461,,,0.0943592497311,,
breadcrumbs_best,aim_on_breadcrumbs__calib_reasoning,reasoning,instruction,B_if,instr_only,off_domain,instruction,0.817005545287,0.778188539741,0.79112754159,0.0129390018484,0.0388170055453,0.0258780036969,-0.0129390018484,0.671004193445,0.679744407797,0.00874021435237,0.778188539741,0.79112754159,0.0129390018484,0.840131412686,0.83975233763,-0.000379075056861,0.525252525253,0.530303030303,0.0050505050505,0.540444296099,0.557794721666,0.0173504255674,0.00553057878278,,,0.0571705872616,,,0.0141440809109,,,0.0699166505648,,
breadcrumbs_best,aim_on_breadcrumbs__calib_reasoning,reasoning,reasoning_long,B_reasoning_long,instr_only,matched,reasoning,0.585858585859,0.525252525253,0.530303030303,0.0050505050505,0.0606060606061,0.0555555555556,-0.0050505050505,0.671004193445,0.679744407797,0.00874021435237,0.778188539741,0.79112754159,0.0129390018484,0.840131412686,0.83975233763,-0.000379075056861,0.525252525253,0.530303030303,0.0050505050505,0.540444296099,0.557794721666,0.0173504255674,0.00336673730635,,,0.0503214558198,,,0.00791240578595,,,0.0600639987064,,
breadcrumbs_best,aim_on_breadcrumbs__calib_reasoning,reasoning,reasoning_math,B_reasoning_math,reasoning_only,matched,reasoning,0.820811220622,0.840131412686,0.83975233763,-0.000379075056861,-0.0193201920647,-0.0189411170078,0.000379075056861,0.671004193445,0.679744407797,0.00874021435237,0.778188539741,0.79112754159,0.0129390018484,0.840131412686,0.83975233763,-0.000379075056861,0.525252525253,0.530303030303,0.0050505050505,0.540444296099,0.557794721666,0.0173504255674,0.00970326043898,,,0.0621853601689,,,0.00791240578595,,,0.0600639987064,,
breadcrumbs_best,aim_on_breadcrumbs__calib_reasoning,reasoning,uncensored,B_uncensored,uncensored_only,off_domain,uncensored_refusal_like,0.24281690402,0.468740542946,0.482985554814,0.0142450118677,-0.225923638926,-0.240168650794,-0.0142450118677,0.671004193445,0.679744407797,0.00874021435237,0.778188539741,0.79112754159,0.0129390018484,0.840131412686,0.83975233763,-0.000379075056861,0.525252525253,0.530303030303,0.0050505050505,0.540444296099,0.557794721666,0.0173504255674,0.0603197995677,,,0.104916025109,,,0.0466724791461,,,0.0943592497311,,
breadcrumbs_best,aim_on_breadcrumbs__calib_uncensored_refusal_like,uncensored_refusal_like,instruction,B_if,instr_only,off_domain,instruction,0.817005545287,0.778188539741,0.792975970425,0.0147874306839,0.0388170055453,0.0240295748614,-0.0147874306839,0.671004193445,0.669810885361,-0.00119330808342,0.778188539741,0.792975970425,0.0147874306839,0.840131412686,0.857556229467,0.0174248167804,0.525252525253,0.489898989899,-0.0353535353535,0.540444296099,0.538812351654,-0.00163194444444,0.00553057878278,,,0.0571705872616,,,0.0141440809109,,,0.0699166505648,,
breadcrumbs_best,aim_on_breadcrumbs__calib_uncensored_refusal_like,uncensored_refusal_like,reasoning_long,B_reasoning_long,instr_only,off_domain,reasoning,0.585858585859,0.525252525253,0.489898989899,-0.0353535353535,0.0606060606061,0.0959595959596,0.0353535353535,0.671004193445,0.669810885361,-0.00119330808342,0.778188539741,0.792975970425,0.0147874306839,0.840131412686,0.857556229467,0.0174248167804,0.525252525253,0.489898989899,-0.0353535353535,0.540444296099,0.538812351654,-0.00163194444444,0.00336673730635,,,0.0503214558198,,,0.00791240578595,,,0.0600639987064,,
breadcrumbs_best,aim_on_breadcrumbs__calib_uncensored_refusal_like,uncensored_refusal_like,reasoning_math,B_reasoning_math,reasoning_only,off_domain,reasoning,0.820811220622,0.840131412686,0.857556229467,0.0174248167804,-0.0193201920647,-0.0367450088451,-0.0174248167804,0.671004193445,0.669810885361,-0.00119330808342,0.778188539741,0.792975970425,0.0147874306839,0.840131412686,0.857556229467,0.0174248167804,0.525252525253,0.489898989899,-0.0353535353535,0.540444296099,0.538812351654,-0.00163194444444,0.00970326043898,,,0.0621853601689,,,0.00791240578595,,,0.0600639987064,,
breadcrumbs_best,aim_on_breadcrumbs__calib_uncensored_refusal_like,uncensored_refusal_like,uncensored,B_uncensored,uncensored_only,matched,uncensored_refusal_like,0.24281690402,0.468740542946,0.459157209613,-0.00958333333333,-0.225923638926,-0.216340305593,0.00958333333333,0.671004193445,0.669810885361,-0.00119330808342,0.778188539741,0.792975970425,0.0147874306839,0.840131412686,0.857556229467,0.0174248167804,0.525252525253,0.489898989899,-0.0353535353535,0.540444296099,0.538812351654,-0.00163194444444,0.0603197995677,,,0.104916025109,,,0.0466724791461,,,0.0943592497311,,
